unique_code,violation_type,category,vehicle_age,belts,personal_injured,contributed_to_accident,property_damaged,vehicle_category,arrest_category
"""Code_36867""",3,0,13,1,0,0,0,1,1
"""Code_63544""",3,15,9,1,0,0,0,1,1
"""Code_66642""",3,2,12,1,0,0,0,2,1
"""Code_63255""",3,5,17,1,0,0,0,1,1
"""Code_48476""",3,13,26,1,0,0,0,1,1
"""Code_44174""",3,15,8,1,0,0,0,1,1
"""Code_46571""",3,14,12,1,0,0,0,1,1
"""Code_40202""",3,1,23,1,0,0,0,1,1
"""Code_52883""",3,13,17,1,0,0,0,1,1
"""Code_51080""",3,5,14,1,0,0,0,1,1
"""Code_69841""",3,2,24,1,0,0,0,1,1
"""Code_68553""",3,6,16,1,0,0,0,1,1
"""Code_40143""",3,4,10,1,0,0,0,1,1
"""Code_68623""",3,6,13,1,0,0,0,1,1
"""Code_68187""",3,13,21,1,0,0,0,1,1
"""Code_59638""",3,14,23,1,0,0,0,1,1
"""Code_52395""",3,15,16,1,0,0,0,1,1
"""Code_69830""",3,11,20,1,0,0,0,1,1
"""Code_38540""",3,5,10,1,0,0,0,1,1
"""Code_70123""",3,11,28,1,0,0,0,1,1
"""Code_57824""",3,6,13,1,0,0,0,1,2
"""Code_66882""",3,10,16,1,0,0,0,1,1
"""Code_54181""",3,12,19,1,0,0,0,1,1
"""Code_46907""",3,2,8,1,0,0,0,1,1
"""Code_63328""",3,15,22,1,0,0,0,1,1
"""Code_57484""",3,2,14,1,0,0,0,1,1
"""Code_68997""",3,2,11,1,0,0,0,1,1
"""Code_43563""",3,10,18,1,0,0,0,1,1
"""Code_42558""",3,6,29,1,0,0,0,1,1
"""Code_65589""",3,4,16,1,0,1,1,1,1
"""Code_68823""",3,12,12,1,0,0,0,1,1
"""Code_50678""",3,4,8,1,0,0,0,1,2
"""Code_39028""",3,15,33,1,0,0,0,1,1
"""Code_61903""",3,4,15,1,0,0,0,1,2
"""Code_41441""",3,7,10,1,0,0,0,2,1
"""Code_68581""",3,13,24,1,0,0,0,1,1
"""Code_49810""",3,2,14,1,0,0,0,1,3
"""Code_38526""",3,13,21,1,0,0,0,1,1
"""Code_58606""",3,11,28,1,0,0,0,1,1
"""Code_39638""",3,4,13,1,0,0,0,1,1
"""Code_38719""",3,15,11,1,0,0,0,1,1
"""Code_66669""",3,15,19,1,0,0,0,1,1
"""Code_65015""",3,11,25,1,0,0,0,1,1
"""Code_42258""",3,14,8,1,0,0,0,1,1
"""Code_51048""",3,5,33,1,0,0,0,1,1
"""Code_55622""",3,4,13,1,0,0,0,1,1
"""Code_54726""",3,10,22,1,0,0,0,1,1
"""Code_37372""",3,5,6,1,0,0,0,2,1
"""Code_54963""",3,4,16,1,0,0,0,1,1
"""Code_44674""",3,11,17,1,0,0,0,1,1
"""Code_51106""",3,4,12,1,0,0,0,1,1
"""Code_57721""",3,0,15,1,0,0,0,1,1
"""Code_64587""",3,14,17,1,0,0,0,1,1
"""Code_51144""",3,10,17,1,0,0,0,1,1
"""Code_42061""",3,11,14,1,0,0,0,1,1
"""Code_42792""",3,15,15,1,0,0,0,1,1
"""Code_37244""",3,6,16,1,0,0,0,1,1
"""Code_37103""",3,11,10,1,0,0,0,1,1
"""Code_44070""",3,5,20,1,0,0,0,1,1
"""Code_67992""",3,6,11,1,0,0,0,1,1
"""Code_65130""",3,6,18,1,0,0,0,1,1
"""Code_39833""",3,2,27,1,0,0,0,1,1
"""Code_50068""",3,11,16,1,0,0,0,1,1
"""Code_44389""",3,2,20,1,0,0,0,1,1
"""Code_60724""",3,5,15,1,0,0,0,1,1
"""Code_45746""",3,5,14,1,0,0,1,1,1
"""Code_50621""",3,11,29,1,0,0,0,1,1
"""Code_37169""",3,15,11,1,0,0,0,1,1
"""Code_50166""",3,11,26,1,0,0,0,1,1
"""Code_46170""",3,11,14,1,0,0,0,1,1
"""Code_68752""",3,15,15,1,0,0,0,1,1
"""Code_47531""",3,4,15,1,0,0,0,1,2
"""Code_56821""",3,12,16,1,0,0,0,1,1
"""Code_40032""",3,5,25,1,0,0,0,1,1
"""Code_60866""",3,1,23,1,0,0,0,1,1
"""Code_69595""",3,4,16,1,0,0,0,1,2
"""Code_46279""",3,14,19,1,0,0,0,1,1
"""Code_62134""",3,4,15,1,0,0,0,1,2
"""Code_63288""",3,12,19,1,0,0,0,1,1
"""Code_62554""",3,5,20,1,0,0,0,1,1
"""Code_61101""",3,4,18,1,0,0,0,1,1
"""Code_41770""",3,12,10,1,0,0,0,1,1
"""Code_50431""",3,15,15,1,0,0,0,1,1
"""Code_58181""",3,13,21,1,0,0,0,1,1
"""Code_60589""",3,15,25,1,0,0,0,1,1
"""Code_45083""",3,10,17,1,0,0,0,2,1
"""Code_64206""",3,2,11,1,0,0,0,1,1
"""Code_58865""",3,5,14,1,0,0,0,1,1
"""Code_50597""",3,10,12,1,0,0,0,1,1
"""Code_47451""",3,7,23,1,0,0,0,1,1
"""Code_37306""",3,4,17,1,0,0,0,1,2
"""Code_55004""",3,13,22,1,0,0,0,1,1
"""Code_67262""",3,11,22,1,0,0,0,1,1
"""Code_67299""",3,9,19,1,0,1,0,1,1
"""Code_61644""",3,4,13,1,0,0,0,3,2
"""Code_51025""",3,5,10,1,0,0,0,1,1
"""Code_51086""",3,10,26,1,0,0,0,1,1
"""Code_37262""",3,11,12,1,0,0,0,1,1
"""Code_50161""",3,13,24,1,0,0,0,1,1
"""Code_56392""",3,0,11,1,0,0,0,1,1
"""Code_43170""",3,0,26,1,0,0,0,1,2
"""Code_63639""",3,5,18,1,0,0,0,1,1
"""Code_63573""",3,4,18,1,0,0,0,1,1
"""Code_47119""",3,16,25,1,0,0,0,1,1
"""Code_42461""",3,11,19,1,0,0,0,2,1
"""Code_60651""",3,4,11,1,0,0,0,1,2
"""Code_64974""",3,6,12,1,0,0,0,2,1
"""Code_55613""",3,9,21,1,0,0,0,1,1
"""Code_65172""",3,13,13,1,0,0,0,3,1
"""Code_60791""",3,5,9,1,0,0,0,1,1
"""Code_56050""",3,13,16,1,0,0,0,1,1
"""Code_62939""",3,4,18,1,0,0,0,1,2
"""Code_65674""",3,15,21,1,0,0,0,1,1
"""Code_48683""",3,2,13,1,0,0,0,1,1
"""Code_37792""",3,2,13,1,0,0,0,1,1
"""Code_38746""",3,6,22,1,0,0,0,1,2
"""Code_56970""",3,13,19,1,0,0,0,1,1
"""Code_43367""",3,16,21,1,0,0,0,1,1
"""Code_50858""",3,13,17,1,0,0,0,1,1
"""Code_40829""",3,11,24,1,0,0,0,1,1
"""Code_49037""",3,5,23,1,0,0,0,1,1
"""Code_49012""",3,4,23,1,0,0,0,1,2
"""Code_51599""",3,11,21,1,0,0,0,1,1
"""Code_66410""",3,14,11,1,0,0,0,1,1
"""Code_62903""",3,2,21,1,0,0,0,1,1
"""Code_53813""",3,2,12,1,0,0,0,1,1
"""Code_37867""",3,12,14,1,0,0,0,1,1
"""Code_47592""",3,11,22,1,0,0,0,1,1
"""Code_37314""",3,2,20,1,0,0,0,1,1
"""Code_61891""",3,11,19,1,0,0,0,1,1
"""Code_59439""",3,10,23,1,0,0,0,1,1
"""Code_61311""",3,0,17,1,0,0,0,1,1
"""Code_68947""",3,4,14,1,0,0,0,1,2
"""Code_66778""",3,11,19,1,0,0,0,1,1
"""Code_52653""",3,4,23,1,0,0,0,1,1
"""Code_59044""",3,2,21,1,0,0,0,1,1
"""Code_46459""",3,6,11,1,0,0,0,1,2
"""Code_46855""",3,5,20,1,0,0,0,1,1
"""Code_42071""",3,2,23,1,0,0,0,1,1
"""Code_43434""",3,7,23,1,0,0,0,1,1
"""Code_64438""",3,10,23,1,0,0,0,1,1
"""Code_53862""",3,4,19,1,0,0,0,1,1
"""Code_46420""",3,15,21,1,0,0,0,1,1
"""Code_47612""",3,0,19,1,0,0,0,1,1
"""Code_39909""",3,4,20,1,0,0,0,1,1
"""Code_55418""",3,12,10,1,0,0,0,1,1
"""Code_37687""",3,11,17,1,0,0,0,1,1
"""Code_55317""",3,11,20,1,0,0,0,1,1
"""Code_42343""",3,14,10,1,0,0,0,1,1
"""Code_39702""",3,2,10,1,0,0,0,1,1
"""Code_66565""",3,11,19,1,0,0,0,2,1
"""Code_38100""",3,2,15,1,0,0,0,1,1
"""Code_47577""",3,11,15,1,0,0,0,1,1
"""Code_54870""",3,11,14,1,0,0,0,1,1
"""Code_40981""",3,2,10,1,0,0,0,1,1
"""Code_49748""",3,9,21,1,0,0,0,1,1
"""Code_52433""",3,4,6,1,0,0,0,1,2
"""Code_65038""",3,2,12,1,0,0,0,1,1
"""Code_62625""",3,13,20,1,0,0,0,1,1
"""Code_44226""",3,2,22,1,0,0,0,1,1
"""Code_51274""",3,4,6,1,0,0,0,1,1
"""Code_54001""",3,13,9,1,0,0,0,1,1
"""Code_42663""",3,2,9,1,0,0,0,1,1
"""Code_36555""",3,5,10,1,0,0,0,2,1
"""Code_56346""",3,7,15,1,0,0,0,1,1
"""Code_64431""",3,5,26,1,0,0,0,1,1
"""Code_66324""",3,4,25,1,0,0,0,1,2
"""Code_65993""",3,4,27,1,0,0,0,1,2
"""Code_38527""",3,2,23,1,0,0,0,1,1
"""Code_60623""",3,4,25,1,0,0,0,1,2
"""Code_48560""",3,15,21,1,0,0,0,1,1
"""Code_47027""",3,15,26,1,0,0,0,1,1
"""Code_69972""",3,15,17,1,0,0,0,1,1
"""Code_50875""",3,9,26,1,0,0,0,1,1
"""Code_67409""",3,5,10,1,0,0,0,1,1
"""Code_46506""",3,1,21,1,0,0,0,1,1
"""Code_63948""",3,5,19,1,0,0,0,1,2
"""Code_50006""",3,2,21,1,0,0,0,1,1
"""Code_69791""",3,4,18,1,0,0,0,1,1
"""Code_46402""",3,13,20,1,0,0,0,1,1
"""Code_50273""",3,2,8,1,0,0,0,1,1
"""Code_55491""",3,11,24,1,0,0,0,1,1
"""Code_68820""",3,7,11,1,0,0,0,3,1
"""Code_63552""",3,13,14,1,0,0,0,4,1
"""Code_53520""",3,5,16,1,0,0,0,1,1
"""Code_36705""",3,12,14,1,0,0,0,1,1
"""Code_57116""",3,10,8,1,0,0,0,1,1
"""Code_49421""",3,15,12,1,0,0,0,1,1
"""Code_48154""",3,4,18,1,0,0,0,1,2
"""Code_57964""",3,5,14,1,0,0,0,1,1
"""Code_64208""",3,4,12,1,0,0,0,1,2
"""Code_41082""",3,7,23,1,0,0,0,1,1
"""Code_65185""",3,9,8,1,0,0,0,1,1
"""Code_66401""",3,6,23,1,0,0,0,1,1
"""Code_66232""",3,5,19,1,0,0,0,1,1
"""Code_65274""",3,15,9,1,0,0,0,1,1
"""Code_52368""",3,15,17,1,0,0,0,1,1
"""Code_43607""",3,11,19,1,0,0,0,1,1
"""Code_62615""",3,5,15,1,0,0,0,1,1
"""Code_57428""",3,4,15,1,0,0,0,1,2
"""Code_65282""",3,9,24,1,0,0,0,1,1
"""Code_63444""",3,16,25,1,0,0,0,1,1
"""Code_59418""",3,11,11,1,0,0,0,1,1
"""Code_47853""",3,1,13,1,0,0,0,1,2
"""Code_59219""",3,4,9,1,0,0,0,1,2
"""Code_50496""",3,6,19,1,0,0,0,1,1
"""Code_41439""",3,4,11,1,0,0,0,1,1
"""Code_48389""",3,4,22,1,0,0,0,1,1
"""Code_60781""",3,0,15,1,0,0,0,1,1
"""Code_53058""",3,13,19,1,0,0,0,1,1
"""Code_45835""",3,13,23,1,0,0,0,1,1
"""Code_50838""",3,5,20,1,0,0,0,1,1
"""Code_42789""",3,9,12,1,0,0,1,1,1
"""Code_37266""",3,2,16,1,0,0,0,1,1
"""Code_61947""",3,9,29,1,0,0,0,1,1
"""Code_54865""",3,4,9,1,0,0,0,1,1
"""Code_50763""",3,0,16,1,0,0,0,1,1
"""Code_66253""",3,4,24,1,0,0,0,1,2
"""Code_66705""",3,15,17,1,0,0,0,1,1
"""Code_55643""",3,12,27,1,0,0,0,1,1
"""Code_67895""",3,4,17,1,0,0,0,1,1
"""Code_64228""",3,5,9,1,0,0,0,1,1
"""Code_63786""",3,11,24,1,0,0,0,1,1
"""Code_38512""",3,2,12,1,0,0,0,1,1
"""Code_49824""",3,14,25,1,0,0,0,1,1
"""Code_42522""",3,15,10,1,0,0,0,1,1
"""Code_64740""",3,16,14,1,0,0,0,1,1
"""Code_41136""",3,12,12,1,0,0,0,1,1
"""Code_47560""",3,6,27,1,0,0,0,1,1
"""Code_68679""",3,11,16,1,0,0,0,1,1
"""Code_42560""",3,5,26,1,0,0,0,1,1
"""Code_61168""",3,11,33,1,0,0,0,1,1
"""Code_55947""",3,4,21,1,0,0,0,1,2
"""Code_70257""",3,13,12,1,0,0,0,1,1
"""Code_45361""",3,11,9,1,0,0,0,1,1
"""Code_68284""",3,4,12,1,0,0,0,1,2
"""Code_60303""",3,10,16,1,0,0,0,1,1
"""Code_60026""",3,15,13,1,0,0,0,1,1
"""Code_43618""",3,2,25,1,0,0,0,1,1
"""Code_40253""",3,4,11,1,0,0,0,1,2
"""Code_42261""",3,5,11,1,0,0,0,1,1
"""Code_66188""",3,4,16,1,0,0,0,1,1
"""Code_63378""",3,11,11,1,0,0,0,1,1
"""Code_62177""",3,2,20,1,0,0,0,1,1
"""Code_49646""",3,14,26,1,0,0,0,1,1
"""Code_67049""",3,4,19,1,0,0,0,1,1
"""Code_65493""",3,4,18,1,0,0,0,1,2
"""Code_49321""",3,16,21,1,0,0,0,1,1
"""Code_48907""",3,5,7,1,0,0,0,1,1
"""Code_50437""",3,5,26,1,0,0,0,1,1
"""Code_60148""",3,15,18,1,0,0,0,1,1
"""Code_43183""",3,10,17,1,0,0,0,1,1
"""Code_39626""",3,5,19,1,0,0,0,1,1
"""Code_46278""",3,5,22,1,0,0,0,2,1
"""Code_66491""",3,2,10,1,0,0,0,1,1
"""Code_61556""",3,1,12,1,0,0,0,1,1
"""Code_67387""",3,4,28,1,0,0,0,1,1
"""Code_51139""",3,11,17,1,0,0,0,1,1
"""Code_63139""",3,4,20,1,0,0,0,1,2
"""Code_58682""",3,15,13,1,0,0,0,1,1
"""Code_65455""",3,15,18,1,0,0,0,1,1
"""Code_64235""",3,5,17,1,0,0,0,3,1
"""Code_63279""",3,5,10,1,0,0,0,1,1
"""Code_45725""",3,11,25,1,0,0,0,1,1
"""Code_65439""",3,6,17,1,0,0,0,1,1
"""Code_65726""",3,0,23,1,0,0,0,1,1
"""Code_67679""",3,11,12,1,0,0,0,1,1
"""Code_38286""",3,9,17,1,0,0,0,1,1
"""Code_41228""",3,4,16,1,0,0,0,1,2
"""Code_63705""",3,15,29,1,0,0,0,1,1
"""Code_37273""",3,7,19,1,0,0,0,1,1
"""Code_43513""",3,13,18,1,0,0,0,1,1
"""Code_38449""",3,11,12,1,0,0,0,1,1
"""Code_61523""",3,15,18,1,0,0,0,1,1
"""Code_60343""",3,2,23,1,0,0,0,1,1
"""Code_41169""",3,2,25,1,0,0,0,1,1
"""Code_64224""",3,16,30,1,0,0,0,2,1
"""Code_48156""",3,4,16,1,0,0,0,1,1
"""Code_37768""",3,9,10,1,0,0,0,1,1
"""Code_62603""",3,11,21,1,0,0,0,1,1
"""Code_37988""",3,4,18,1,0,0,0,1,1
"""Code_48249""",3,4,12,1,0,0,0,1,2
"""Code_58471""",3,4,11,1,0,0,0,1,1
"""Code_39449""",3,11,20,1,0,0,0,1,1
"""Code_52372""",3,7,22,1,0,0,0,2,1
"""Code_59728""",3,0,19,1,0,0,0,1,1
"""Code_44409""",3,13,11,1,0,0,0,1,1
"""Code_60897""",3,5,17,1,0,0,0,1,1
"""Code_50316""",3,13,16,1,0,0,0,1,1
"""Code_36844""",3,2,17,1,0,0,0,1,1
"""Code_40867""",3,5,17,1,0,0,0,1,1
"""Code_38366""",3,4,12,1,0,0,0,1,1
"""Code_43994""",3,6,11,1,0,0,0,1,1
"""Code_45785""",3,12,11,1,0,0,0,1,1
"""Code_67123""",3,13,14,1,0,0,0,1,1
"""Code_50762""",3,14,23,1,0,0,0,1,1
"""Code_43373""",3,4,16,1,0,0,0,1,2
"""Code_52938""",3,12,12,1,0,0,0,1,1
"""Code_47462""",3,2,27,1,0,0,0,1,1
"""Code_51470""",3,4,10,1,0,0,0,1,1
"""Code_58729""",3,6,27,1,0,0,0,1,1
"""Code_69054""",3,11,19,1,0,0,0,1,1
"""Code_48445""",3,6,20,1,0,0,0,1,1
"""Code_69285""",3,5,13,1,0,0,0,1,1
"""Code_64444""",3,4,20,1,0,0,0,2,2
"""Code_65809""",3,13,7,1,0,0,0,1,1
"""Code_36045""",3,4,23,1,0,0,0,1,1
"""Code_38257""",3,15,19,1,0,0,0,1,1
"""Code_55713""",3,11,18,1,0,0,0,1,1
"""Code_56673""",3,13,6,1,0,0,0,1,1
"""Code_68490""",3,0,23,1,0,0,0,1,1
"""Code_50852""",3,10,18,1,0,0,0,1,1
"""Code_46558""",3,11,18,1,0,0,0,1,1
"""Code_63036""",3,13,13,1,0,0,0,1,1
"""Code_57820""",3,11,27,1,0,0,0,1,1
"""Code_43621""",3,15,17,1,0,0,0,1,1
"""Code_56067""",3,14,13,1,0,0,0,1,1
"""Code_64124""",3,15,21,1,0,0,0,1,1
"""Code_52951""",3,5,11,1,0,0,0,1,1
"""Code_45574""",3,16,11,1,0,0,0,1,1
"""Code_36429""",3,5,19,1,0,0,0,1,1
"""Code_64215""",3,13,9,1,0,0,0,1,1
"""Code_43992""",3,14,29,1,0,0,0,1,1
"""Code_65515""",3,2,20,1,0,0,0,1,1
"""Code_60470""",3,15,12,1,0,0,0,1,1
"""Code_69016""",3,12,16,1,0,0,0,1,1
"""Code_46885""",3,13,8,1,0,0,0,1,1
"""Code_55527""",3,13,8,1,0,0,0,1,1
"""Code_42623""",3,4,16,1,0,0,0,1,1
"""Code_36709""",3,2,10,1,0,0,0,1,1
"""Code_53816""",3,11,18,1,0,0,0,1,1
"""Code_50878""",3,13,19,1,0,0,0,1,1
"""Code_64532""",3,5,20,1,0,0,0,1,1
"""Code_42564""",3,11,19,1,0,0,0,1,1
"""Code_54227""",3,5,10,1,0,0,0,2,1
"""Code_42857""",3,10,17,1,0,0,0,1,1
"""Code_55059""",3,13,21,1,0,0,0,1,1
"""Code_39391""",3,10,24,1,0,0,0,1,1
"""Code_36092""",3,6,13,1,0,0,0,1,2
"""Code_41855""",3,4,12,1,0,0,0,2,2
"""Code_58994""",3,13,11,1,0,0,0,1,1
"""Code_58730""",3,1,20,1,0,0,0,1,1
"""Code_64843""",3,16,24,1,0,0,0,1,1
"""Code_63736""",3,4,22,1,0,0,0,3,2
"""Code_69067""",3,2,17,1,0,0,0,1,1
"""Code_41368""",3,13,13,1,0,0,0,1,1
"""Code_40209""",3,4,21,1,0,0,0,1,1
"""Code_55867""",3,11,25,1,0,0,0,1,1
"""Code_44029""",3,12,22,1,0,0,0,1,1
"""Code_41233""",3,6,15,1,0,0,0,1,1
"""Code_40061""",3,0,25,1,0,0,0,1,1
"""Code_50634""",3,5,24,1,0,0,0,1,1
"""Code_60916""",3,2,13,1,0,0,0,1,1
"""Code_39275""",3,0,20,1,0,0,0,1,1
"""Code_65633""",3,9,21,1,0,0,0,1,1
"""Code_66141""",3,9,21,1,0,0,0,4,1
"""Code_51111""",3,2,23,1,0,0,0,1,1
"""Code_48444""",3,4,13,1,0,0,0,1,1
"""Code_40181""",3,16,17,1,0,0,0,1,1
"""Code_54258""",3,11,22,1,0,0,0,1,1
"""Code_63633""",3,11,28,1,0,0,0,1,1
"""Code_68255""",3,15,16,1,0,0,0,1,1
"""Code_40762""",3,11,10,1,0,0,0,1,1
"""Code_66558""",3,10,30,1,0,0,0,1,1
"""Code_53492""",3,15,24,1,0,0,0,1,1
"""Code_67701""",3,2,11,1,0,0,0,1,1
"""Code_59149""",3,2,19,1,0,0,0,2,1
"""Code_57126""",3,12,32,1,0,0,0,1,1
"""Code_49120""",3,11,17,1,0,0,0,1,1
"""Code_39577""",3,11,10,1,0,0,0,1,1
"""Code_40523""",3,12,21,1,0,0,0,1,1
"""Code_37255""",3,6,7,1,0,0,0,1,1
"""Code_39372""",3,11,22,1,0,0,0,1,1
"""Code_61509""",3,12,20,1,0,0,0,1,1
"""Code_66073""",3,6,13,1,0,0,0,1,1
"""Code_53206""",3,6,22,1,0,0,0,1,2
"""Code_51480""",3,4,13,1,0,0,0,1,2
"""Code_44385""",3,13,21,1,0,0,0,1,1
"""Code_65401""",3,15,23,1,0,1,0,1,1
"""Code_37216""",3,16,10,1,0,0,0,1,1
"""Code_38964""",3,5,15,1,0,0,0,1,1
"""Code_59453""",3,6,11,1,0,0,0,1,1
"""Code_60134""",3,13,19,1,0,0,0,1,1
"""Code_43055""",3,16,22,1,0,0,0,1,1
"""Code_61269""",3,7,22,1,0,0,0,1,2
"""Code_64900""",3,0,23,1,0,0,0,2,1
"""Code_60376""",3,4,15,1,0,0,0,1,1
"""Code_44032""",3,11,13,1,0,0,0,1,1
"""Code_55463""",3,5,23,1,0,0,0,1,1
"""Code_48133""",3,5,16,1,0,0,0,1,1
"""Code_35965""",3,5,10,1,0,0,0,1,1
"""Code_51097""",3,4,7,1,0,0,0,1,2
"""Code_47167""",3,4,18,1,0,0,0,1,1
"""Code_59094""",3,4,11,1,0,0,0,1,1
"""Code_60428""",3,15,22,1,0,0,0,1,1
"""Code_45124""",3,2,23,1,0,0,0,1,1
"""Code_54949""",3,6,23,1,0,0,0,1,1
"""Code_62112""",3,11,10,1,0,0,0,1,1
"""Code_51212""",3,9,18,1,0,0,0,2,1
"""Code_68901""",3,4,14,1,0,0,0,1,2
"""Code_38194""",3,15,27,1,0,0,0,1,1
"""Code_44574""",3,13,13,1,0,0,0,1,1
"""Code_60801""",3,13,9,1,0,0,0,1,1
"""Code_70122""",3,6,12,1,0,0,0,1,1
"""Code_56492""",3,15,24,1,0,0,0,1,1
"""Code_69351""",3,6,23,1,0,0,0,2,1
"""Code_60372""",3,4,28,1,0,0,0,1,1
"""Code_69906""",3,2,18,1,0,0,0,1,1
"""Code_49941""",3,5,7,1,0,0,0,1,1
"""Code_58180""",3,9,37,1,0,0,0,2,1
"""Code_58868""",3,6,17,1,0,0,0,1,1
"""Code_38278""",3,5,25,1,0,0,0,1,1
"""Code_48300""",3,12,22,1,0,0,0,1,1
"""Code_39432""",3,13,23,1,0,0,0,1,1
"""Code_61120""",3,6,18,1,0,0,0,1,1
"""Code_69069""",3,4,10,1,0,0,0,1,2
"""Code_59583""",3,15,32,1,0,0,0,1,1
"""Code_57338""",3,2,19,1,0,1,1,1,1
"""Code_63677""",3,14,18,1,0,0,0,1,1
"""Code_66294""",3,9,9,1,0,0,0,1,1
"""Code_57506""",3,11,21,1,0,0,0,1,1
"""Code_68398""",3,2,17,1,0,0,0,1,1
"""Code_60109""",3,0,24,1,0,0,0,1,1
"""Code_56415""",3,5,7,1,0,0,0,1,1
"""Code_50362""",3,4,10,1,0,0,0,1,1
"""Code_50004""",3,12,15,1,0,0,0,1,1
"""Code_38847""",3,15,15,1,0,0,0,1,1
"""Code_64671""",3,15,12,1,0,0,0,1,1
"""Code_67801""",3,5,15,1,0,0,0,2,1
"""Code_37981""",3,13,13,1,0,0,0,1,1
"""Code_57632""",3,0,23,1,0,0,0,1,1
"""Code_46259""",3,16,20,1,0,0,0,1,1
"""Code_64311""",3,2,18,1,0,0,0,1,1
"""Code_38939""",3,11,24,1,0,0,0,1,1
"""Code_53478""",3,4,23,1,0,0,0,1,2
"""Code_57485""",3,15,34,1,0,0,0,1,1
"""Code_37352""",3,15,13,1,0,0,0,1,1
"""Code_49791""",3,5,13,1,0,0,0,1,1
"""Code_39503""",3,6,19,1,0,0,0,1,1
"""Code_36347""",3,6,17,1,0,0,0,1,1
"""Code_47233""",3,11,23,1,0,0,0,1,1
"""Code_37080""",3,15,18,1,0,0,0,1,1
"""Code_43457""",3,4,20,1,0,0,0,2,2
"""Code_41211""",3,2,19,1,0,1,1,1,1
"""Code_58880""",3,15,23,1,0,0,0,1,1
"""Code_63314""",3,4,22,1,0,0,0,1,2
"""Code_63621""",3,2,25,1,0,0,0,2,1
"""Code_49204""",3,4,22,1,0,0,0,1,1
"""Code_59920""",3,2,21,1,0,0,0,1,1
"""Code_44693""",3,4,14,1,0,0,0,1,2
"""Code_43885""",3,5,14,1,0,0,0,1,1
"""Code_55553""",3,4,14,1,0,0,0,1,2
"""Code_63136""",3,10,16,1,0,0,0,1,1
"""Code_42151""",3,5,15,1,0,0,0,1,1
"""Code_62940""",3,0,14,1,0,0,0,1,1
"""Code_68237""",3,6,9,1,0,0,0,1,1
"""Code_61184""",3,6,15,1,0,0,0,1,1
"""Code_56813""",3,5,22,1,0,0,0,1,1
"""Code_40816""",3,4,22,1,0,0,0,1,2
"""Code_52394""",3,14,20,1,0,0,0,1,1
"""Code_66349""",3,5,13,1,0,0,0,1,1
"""Code_44191""",3,7,16,1,0,0,0,2,1
"""Code_66417""",3,13,11,1,0,0,0,1,1
"""Code_67017""",3,16,23,1,0,0,0,1,1
"""Code_64641""",3,15,20,1,0,0,0,1,1
"""Code_41164""",3,14,24,1,0,0,0,1,1
"""Code_65223""",3,5,18,1,0,0,0,1,1
"""Code_39343""",3,7,18,1,0,0,0,1,1
"""Code_48374""",3,15,14,1,0,0,0,1,2
"""Code_64017""",3,2,14,1,0,0,0,1,1
"""Code_50115""",3,4,18,1,0,0,0,1,2
"""Code_49170""",3,9,7,1,1,0,0,1,1
"""Code_42465""",3,7,11,1,0,0,0,1,1
"""Code_44336""",3,6,10,1,0,0,0,1,1
"""Code_49242""",3,5,10,1,0,0,0,1,1
"""Code_63478""",3,11,19,1,0,0,0,1,1
"""Code_69855""",3,11,21,1,0,0,0,1,1
"""Code_46830""",3,5,15,1,0,0,0,1,1
"""Code_53364""",3,4,18,1,0,0,0,1,1
"""Code_63847""",3,15,16,1,0,0,0,1,1
"""Code_60033""",3,5,8,1,0,0,0,1,1
"""Code_42549""",3,13,15,1,0,0,0,1,1
"""Code_40374""",3,6,20,1,0,0,0,1,1
"""Code_59501""",3,2,16,1,0,0,0,1,1
"""Code_51885""",3,4,17,1,0,0,0,1,1
"""Code_66981""",3,15,8,1,0,0,0,1,1
"""Code_68192""",3,2,11,1,0,0,0,1,1
"""Code_42230""",3,2,17,1,0,0,0,2,1
"""Code_58345""",3,15,10,1,0,0,0,1,1
"""Code_40985""",3,4,19,1,0,0,0,1,2
"""Code_56491""",3,2,15,1,0,0,0,1,1
"""Code_60289""",3,11,13,1,0,0,0,2,1
"""Code_61075""",3,13,17,1,0,0,0,1,1
"""Code_61475""",3,11,21,1,0,0,0,1,1
"""Code_50532""",3,0,22,1,0,0,0,1,1
"""Code_44038""",3,13,11,1,0,0,0,1,1
"""Code_42381""",3,5,9,1,0,0,0,1,1
"""Code_44235""",3,10,25,1,0,0,0,1,1
"""Code_59503""",3,1,12,1,0,0,0,1,1
"""Code_69469""",3,11,19,1,0,0,0,1,1
"""Code_44723""",3,9,19,1,0,0,0,2,1
"""Code_47695""",3,11,14,1,0,0,0,1,1
"""Code_57507""",3,15,16,1,0,0,0,1,1
"""Code_56219""",3,4,10,1,0,0,0,1,2
"""Code_55128""",3,11,29,1,0,0,0,2,1
"""Code_48252""",3,15,12,1,0,0,0,1,1
"""Code_41701""",3,5,23,1,0,0,0,1,1
"""Code_42998""",3,9,17,1,0,0,0,1,1
"""Code_55447""",3,4,10,1,0,0,0,1,2
"""Code_42898""",3,13,11,1,0,0,0,1,1
"""Code_51008""",3,14,11,1,0,0,0,1,1
"""Code_49324""",3,5,12,1,0,0,0,1,1
"""Code_56722""",3,0,19,1,0,0,0,1,1
"""Code_51058""",3,6,10,1,0,0,0,1,1
"""Code_64493""",3,4,24,1,0,0,0,1,1
"""Code_44526""",3,13,9,1,0,0,0,1,1
